314171002,Prepyramidal fissure|Entire prepyramidal fissure (body structure)
63034008,Subepidermal region (body structure)|Subepidermal zone
304036007,Cervical region back structure (body structure)|Back of neck|Posterior portion of neck
83251001,"""Frontal lobe structure (body structure)|Frontal lobe|Frontal lobe"
181581000,Entire nail of middle finger (body structure)|Nail of middle finger
14016003,"""Haematopoietic tissue|Hematopoietic tissue|Hemopoietic tissue|Bone marrow|Bone marrow structure (body structure)|Bone marrow"
244634009,Intracapsular ligament of hip joint (body structure)
279933005,Hjortso right liver segment (body structure)
280138001,Entire mental nerve (body structure)|Mental nerve
49536001,Structure of infratrochlear nerve (body structure)|Infratrochlear nerve
81242002,Structure of subparietal sulcus (body structure)|Subparietal sulcus
368389003,Entire skin of lateral surface of thumb (body structure)|Skin of lateral surface of thumb
264942000,Entire taenia mesocolica (body structure)|Taenia mesocolica
310793009,Musculoskeletal structure of thumb (body structure)
367971009,Costal groove of fourth rib|Structure of costal groove of fourth rib (body structure)
27162001,Talotarsal joint|Talocalcaneonavicular joint|Talocalcaneonavicular joint structure (body structure)
26461005,Skin structure of crura of antihelix (body structure)|Skin of crura of antihelix
60494004,"""Muscle structure of pharynx (body structure)|Pharyngeal muscle|Pharyngeal muscle"
91659002,Jugular lymphatic trunk|Structure of jugular lymphatic trunk (body structure)
81495001,Distal convoluted renal tubule|Distal convoluted renal tubule structure (body structure)
42475009,Intervertebral foramen of first thoracic vertebra|Structure of intervertebral foramen of first thoracic vertebra (body structure)
82618008,Branch of parotid duct|Structure of branch of parotid duct (body structure)
38407007,Skin structure of antitragus (body structure)|Skin of antitragus
40069000,Skin structure of lower eyelid (body structure)|Skin of lower eyelid
199113001,Anomalous pulmonary vein (body structure)|Anomalous pulmonary vein (morphologic abnormality)(body structure)|Anomalous pulmonary vein (morphologic abnormality)
423747005,Gyrus ambiens|Posterior parahippocampal gyrus|Rostral part of parahippocampal gyrus|Structure of gyrus ambiens (body structure)
62010007,Structure of cochlear branch of vestibulocochlear artery (body structure)|Cochlear branch of vestibulocochlear artery
368464008,Structure of fourth volar metacarpal artery (body structure)|Fourth volar metacarpal artery
182441008,Tibial collateral ligament of knee joint|Entire medial collateral ligament of knee joint (body structure)|Medial collateral ligament of knee|Medial collateral ligament of knee joint
53966003,Suboccipital region structure (body structure)|Suboccipital region
90933009,Distal surface of tooth|Structure of distal surface of tooth (body structure)
50858009,Anterior wall of urinary bladder|Ventral wall of urinary bladder|Structure of anterior wall of urinary bladder (body structure)
82654007,Skin structure of pelvis (body structure)|Skin of pelvis
181285005,Entire heart valve (body structure)|Heart valve
216439002,Superficial peroneal nerve muscular branches|Entire superficial peroneal nerve muscular branches (body structure)
102291007,"""Muscle of buttock"
33338009,Anococcygeal nerve|Structure of anococcygeal nerve (body structure)
361725000,Entire axial skeleton (body structure)
361544009,Longitudinal fasciculus of pons|Entire longitudinal fasciculus of pons (body structure)|Longitudinal fasciculus of pons (body structure)
314795008,Third of clavicle (body structure)
241418000,Dorsal intermediate cutaneous nerve of foot|Structure of dorsal intermediate cutaneous nerve of foot (body structure)
110529000,Nasal-orbit bony complex (body structure)|Nasal-orbit bony complex|Naso-orbital complex|Structure of nasal-orbit bony complex (body structure)|Nasal-orbital complex|Nasal-orbit complex
278763003,Second thoracic spinal cord segment (body structure)
38440003,Inferior tarsal muscle|Structure of inferior tarsal muscle (body structure)
74163002,Lingual gland|Gland of mucous membrane of tongue|Structure of gland of mucous membrane of tongue (body structure)
368502006,Structure of left axillary artery (body structure)|Left axillary artery
422279005,Entire maxillary tooth (body structure)
361731002,Entire neurocranium (body structure)
80673002,Entire fungiform papillae of tongue (body structure)|Fungiform papillae of tongue
181609007,Entire pleura (body structure)|Pleura
423068002,Structure of tributary of superior petrosal sinus (body structure)
69585000,"""Structure of articular part of tubercle of rib (body structure)|Articular part of tubercle of rib|Articular part of tubercle of rib"
279252006,Somesthetic area (body structure)|General sensory area|Somaesthetic area
60944009,"""Skin structure of external genitalia (body structure)|Skin of external genitalia"
371210002,Distal interphalangeal joint of second finger|Distal interphalangeal joint structure of second finger (body structure)|Distal interphalangeal joint of index finger
367934007,Articular part of tubercle of fourth rib|Structure of articular part of tubercle of fourth rib (body structure)
27665003,Ulnar nerve superficial branch|Structure of ulnar nerve palmar branch (body structure)|Ulnar nerve palmar branch
280404003,Region of central cord canal (body structure)
368655005,Anterior recess of tympanic membrane|Entire anterior recess of tympanic membrane (body structure)
85101001,Plantar surface of third toe|Structure of plantar surface of third toe (body structure)
245775004,Periodontal ligament (body structure)
280577007,Fascial sheath of eyeball (body structure)|Entire fascial sheath of eyeball (body structure)|Tenon's capsule|Entire fascial sheath of eyeball
113209001,"""T9/10 disc|Intervertebral disc structure of ninth thoracic vertebra (body structure)|Intervertebral disc of ninth thoracic vertebra|Intervertebral disc"
74980002,"""Structure of intracapsular ligament (body structure)|Intracapsular ligament"
422519001,Posterior transverse temporal gyrus|Structure of posterior transverse temporal gyrus (body structure)
367701003,Skin of external genitalia|Entire skin of external genitalia (body structure)
38006005,Head of phalanx of second toe|Structure of head of phalanx of second toe (body structure)
216844004,Entire cuboidal articular surface of calcaneus (body structure)|Cuboidal articular surface of calcaneus
392565009,Posterior crural muscle structure (body structure)|Posterior crural muscle|Calf muscle
88800004,Structure of deep lymphatic of thorax|Structure of deep lymphatic vessel of thorax (body structure)|Deep lymphatics of thorax|Deep lymphatic of thorax|Structure of deep lymphatics of thorax|Structure of deep lymphatics of thorax (body structure)
52795006,"""Frontal region|Forehead structure (body structure)|Forehead|Forehead"
35664009,Structure of inferior fronto-occipital fasciculus (body structure)|Inferior fronto-occipital fasciculus
262753003,Entire serous coat of spleen (body structure)|Serous coat of spleen
43163003,"""Subcutaneous tissue of face|Subcutaneous tissue structure of face (body structure)|Subcutaneous tissue of face"
62758009,Posterior perforated substance of hypothalamus|Structure of posterior perforated substance of hypothalamus (body structure)
87746007,Bile canaliculus|Structure of bile canaliculus (body structure)
244613002,Ligament of shoulder joint|Entire ligament of shoulder joint (body structure)
362391000,Entire cerebral peduncle (body structure)
13363002,"""Posterior tibial artery|Structure of posterior tibial artery (body structure)|Posterior tibial artery"
89254004,Crest of head of seventh rib|Entire crest of head of seventh rib (body structure)
38003002,Postlunate fissure|Superior posterior fissure of cerebellum (body structure)
422897007,Vascular structure of stomach (body structure)
277935005,Opening of left superior pulmonary vein (body structure)
43542009,Structure of lumbosacral trunk (body structure)|Lumbosacral trunk
87743004,Ischiourethralis muscle (body structure)
88826009,Cranial articular process of eleventh thoracic vertebra|Superior articular process of eleventh thoracic vertebra|Structure of superior articular process of eleventh thoracic vertebra (body structure)
15734001,Structure of optic recess of third ventricle (body structure)|Optic recess of third ventricle
369422004,Entire vagus nerve superior cardiac branch (body structure)|Entire vagus nerve superior cardiac branches (body structure)|Entire vagus nerve superior cardiac branches|Vagus nerve superior cardiac branch|Vagus nerve superior cardiac branches
280488003,Primary lower tooth socket (body structure)
71585003,Structure of external jugular vein (body structure)|External jugular vein
26338007,Upper border of third rib|Dorsal border of third rib|Dorsal surface of third rib|Upper surface of third rib|Entire upper border of third rib (body structure)
47460007,Subcutaneous tissue of frontal region|Subcutaneous tissue of forehead|Subcutaneous tissue structure of forehead (body structure)
245501006,Skin of external nose (body structure)
169408001,Phrenic nerve pericardial branch|Entire phrenic nerve pericardial branch (body structure)
400032002,Joint structure of digit (body structure)
44546001,Left apicoposterior segmental bronchus|Structure of left apicoposterior segmental bronchus (body structure)
429426004,Camelid stomach part (body structure)
361707007,Entire skin of abdomen (body structure)
166962007,Ligament of neck|Entire ligament of neck (body structure)
88021003,"""Tendon and tendon sheath of foot|Tendon and tendon sheath of foot"
280164007,Trigeminal nucleus (body structure)
264106009,Natal cleft (body structure)
244140003,Skin over triceps (body structure)
416857005,Entire left hemidiaphragm (body structure)
279844001,Entire outer sulcus of organ of Corti (body structure)|External spiral groove of the cochlear duct
90248005,Plantar metatarsal ligament (body structure)|Plantar metatarsal ligaments
44351006,Supracondylar part of femur|Structure of supracondylar part of femur (body structure)
61749000,Structure of longitudinal canal of modiolus (body structure)|Longitudinal canal of modiolus
80622005,"""Abducens nerve"
369023003,Lateral lemniscus nucleus|Entire lateral lemniscus nucleus (body structure)
86689007,Bursa of Fabricius (body structure)|Bursa of Fabricius structure (body structure)|Bursa of Fabricius structure
280679001,Structure of conjunctival fold (body structure)|Conjunctival fold|Conjunctival fold (body structure)
397157009,Structure of lymphatic vessel of mediastinum (body structure)
65040004,Structure of inferior articular process of sixth thoracic vertebra (body structure)|Inferior articular process of sixth thoracic vertebra|Caudal articular process of sixth thoracic vertebra
280295009,Meningeal branch of vagus nerve (body structure)
389114007,Entire white matter of brain and spinal cord (body structure)
367817000,Articular process of third thoracic vertebra|Entire articular process of third thoracic vertebra (body structure)
278893000,Lower subscapular nerve (body structure)
278889006,Medial cutaneous nerve of arm (body structure)|Medial cutaneous nerve of arm|Medial brachial cutaneous nerve|Entire medial cutaneous nerve of arm (body structure)
300538005,Lunula|Entire lunula (body structure)
367875001,Entire thoracic spinal cord lateral horn (body structure)|Thoracic spinal cord lateral horn
113184000,Skin of lateral surface of second toe|Skin structure of lateral surface of second toe (body structure)
49664001,Structure of left colic artery (body structure)|Left colic artery
279368002,Cerebellar flocculus (body structure)
74281007,"""Cardiac muscle|Myocardium|Myocardium"
181542000,Skin of wrist - volar|Skin of anterior surface of wrist|Skin of front of wrist|Entire skin of palmar area of wrist (body structure)|Skin of volar surface of wrist
1106008,Entire major calyx (body structure)|Major calyx
78163006,Prepyramidal fissure|Structure of prepyramidal fissure (body structure)|Prebiventral fissure
245515008,Apical segment of upper lobe of lung (body structure)|Apical segment of lung
280230001,Entire posterior ethmoidal nerve (body structure)|Posterior ethmoidal nerve
78928002,"""Structure of cruciate ligaments of knee joint (body structure)|Cruciate ligaments of knee joint"
368187009,Medial border of scapula|Entire medial border of scapula (body structure)
361620001,Ninth posterior intercostal artery (body structure)
362804005,Calcaneal region|Entire heel (body structure)|Heel
279163002,Midline thalamic nucleus|Midline thalamic nucleus (body structure)|Entire nucleus of midline nuclear group of thalamus (body structure)
10145007,Structure of vagus nerve pharyngeal plexus (body structure)|Vagus nerve pharyngeal plexus
123960005,Entire subregion of trunk (body structure)|Region of trunk|Region of trunk (body structure)|Subregion of trunk|Torso region|Trunk region
280327005,Descending superficial branch of cervical plexus (body structure)
279431001,Region of urethra (body structure)
369353001,Structure of left middle cerebral artery (body structure)|Left middle cerebral artery
368358002,Capsule of distal interphalangeal joint of little finger|Entire capsule of distal interphalangeal joint of little finger (body structure)
2969000,"""Body space structure (body structure)|Body space"
272636003,Posterior interosseous nerve region (body structure)
62273006,Collateral ligament of distal interphalangeal joint of forefoot (body structure)
281253006,Musculoskeletal structure of head and neck (body structure)
78293005,"""Structure of anal gland (body structure)|Gay's glands|Anal glands|Circumanal glands|Anal glands"
24924006,"""Parietal bone|Parietal bone"
277699000,Cardiac ventricle|Entire cardiac ventricle (body structure)
369373006,Structure of vein of the caudate nucleus (body structure)|Veins of the caudate nucleus|Vein of the caudate nucleus
81204008,Structure of intervertebral foramen of third thoracic vertebra (body structure)|Intervertebral foramen of third thoracic vertebra
9708001,"""Iliac fascia structure (body structure)|Iliac fascia"
181568007,Skin of lateral edge of foot|Skin of lateral side of foot|Skin of lateral border of foot (body structure)
361618004,Seventh posterior intercostal artery (body structure)
288481008,First intercostal nerve (body structure)
312793002,T5 dorsal arch|Entire arch of fifth thoracic vertebra (body structure)
368604003,Skin of auricular tubercle|Entire skin of auricular tubercle (body structure)
369298005,Right anterior cerebral artery|Structure of right anterior cerebral artery (body structure)
29662008,Structure of sternocostal surface of heart (body structure)|Sternocostal surface of heart|Anterior surface of heart
69677001,Structure of arch of ninth thoracic vertebra (body structure)|Arch of ninth thoracic vertebra|T9 dorsal arch
90541000,Structure of superior margin of pancreas (body structure)|Superior margin of pancreas
182053004,Shaft of femur - middle third|Middle third of shaft of femur|Entire midshaft of femur (body structure)
369284002,Entire dorsal spinocerebellar tract (body structure)|Posterior spinocerebellar tract
181570003,Skin of lesser toe (body structure)
72372004,"""Pelvic peritoneum"
279376000,Posterior surface of kidney|Entire posterior surface of kidney (body structure)
XU7LF,129109004
46688003,Subcutaneous tissue of medial border of sole of foot|Subcutaneous tissue structure of medial border of sole of foot (body structure)
278881009,Nerve to subclavius (body structure)
29707007,"""Toe structure (body structure)|Toe|Hinddigit"
81606001,Structure of anterior portion of interventricular septum (body structure)|Subpulmonary portion of interventricular septum|Anterior portion of interventricular septum
43719000,"""Epiphysis"
367853003,Entire nucleus pulposus of intervertebral disc of eighth thoracic vertebra (body structure)|Nucleus pulposus of intervertebral disc of eighth thoracic vertebra
362824009,Entire lateral surface of third toe (body structure)
XU9MN,20345004
243954002,Entire serous pericardium (body structure)|Serous pericardium
1311000,Telogen hair (body structure)
52225003,Structure of lumbar spinal canal (body structure)|Lumbar spinal canal
233012000,Short plantar ligament|Plantar calcaneocuboidal ligament|Structure of plantar calcaneocuboidal ligament (body structure)|Plantar calcaneoquartal ligament
51309008,Structure of pedicle of first thoracic vertebra (body structure)|Pedicle of first thoracic vertebra
314154003,Region of occipital cortex (body structure)
362220008,Entire proximal convoluted renal tubule (body structure)
245670004,Mesial-occlusal-distal (body structure)|MOD - Mesial-occlusal-distal
279177004,Occipital lobe gyrus (body structure)|Entire occipital lobe gyrus (body structure)|Occipital lobe gyrus
0,XS0eG
367823005,Articular process of ninth thoracic vertebra|Entire articular process of ninth thoracic vertebra (body structure)
362159006,Entire longitudinal layer of colonic muscularis propria (body structure)
369278000,Entire ependyma of spinal cord (body structure)|Ependyma of spinal cord
153420002,Structure of deep lingual vein (body structure)|Deep lingual vein
367597008,Lobular bronchiole|Structure of lobular bronchiole (body structure)
263447009,Base of distal phalanx of ring finger (body structure)
278891003,Branch of posterior cord of brachial plexus (body structure)
279773005,Turn of the cochlear canal (body structure)
326777009,Entire efferent lymphatics of lymph node (body structure)|Entire efferent lymphatics of lymph node|Efferent lymphatic vessel of lymph node|Entire efferent lymphatic vessel of lymph node (body structure)|Efferent lymphatics of lymph node
368384008,Proximal nail fold|Entire proximal nail fold (body structure)
167164000,Structure of tracheal ligament (body structure)|Tracheal ligament
245917008,Sacral region of anterior longitudinal ligament (body structure)
410744003,Entire skeletal ligament (body structure)
246996008,Periadrenal tissue|Entire periadrenal tissue (body structure)
276920000,Peritoneal recess (body structure)
5677006,Entire lenticular fasciculus (body structure)|Lenticular fasciculus
70286005,Omental tubercle of liver|Structure of omental tubercle of liver (body structure)
410764008,Structure of posterior fascial compartment of lower leg (body structure)
65374006,Ileal submucosa (body structure)
2682005,Bladder mucosa|Structure of mucous membrane of urinary bladder (body structure)|Mucous membrane of urinary bladder
361607004,Fifth anterior intercostal artery (body structure)
280461008,Permanent upper tooth socket (body structure)
244443005,Entire spinal subarachnoid space (body structure)|Spinal subarachnoid space|Subarachnoid space of spinal cord (body structure)|Subarachnoid space of spinal cord
55678000,"""Spinous process of vertebra|Structure of spinous process of vertebra (body structure)|Spinous process of vertebra"
42946006,Structure of supratentorial region of cranial cavity (body structure)|Supratentorial region of cranial cavity
75526008,Structure of posterior surface of body of sternum (body structure)|Posterior surface of body of sternum
277725008,Chiari network (body structure)
244058007,Dermatome of sacral nerve (body structure)|Dermatome of S1-S5
280173004,Facial sensory nucleus (body structure)
244467002,Radial digital nerve of index finger (body structure)
263394002,Entire distal shaft of radius (body structure)|Distal third of shaft of radius
60675003,Medial border of ninth rib|Medial surface of ninth rib|Entire inner surface of ninth rib (body structure)|Inner border of ninth rib|Inner surface of ninth rib
122475000,Structure of lateral condyle of femur (body structure)|Lateral condyle of femur
44670009,Medial olfactory striae|Structure of medial olfactory striae (body structure)
85713002,Structure of superior articular process of fourth thoracic vertebra (body structure)|Superior articular process of fourth thoracic vertebra|Cranial articular process of fourth thoracic vertebra
243946004,Entire ninth intercostal space (body structure)|Ninth intercostal space
416182007,Skin and subcutaneous tissue structure of dorsal area of wrist (body structure)
12212007,Apical segment of left lower lobe|Superior segment of left lower lobe of lung|Structure of superior segment of left lower lobe of lung (body structure)
222720007,Subcutaneous tissue of medial surface of fifth toe|Entire subcutaneous tissue of medial surface of fifth toe (body structure)
361815003,Entire tensor veli palatini muscle (body structure)
280874008,Ciliary part of Bruch's membrane (body structure)
280222002,Branch of nasociliary nerve (body structure)
69514007,Mallear prominence of tympanic membrane|Structure of mallear prominence of tympanic membrane (body structure)
58696008,"""Ulnar nerve|Ulnar nerve"
245657008,Lingual-occlusal (body structure)
70812007,Superior choroid vein (body structure)
279778001,Base of the cochlear canal (body structure)
279221005,Nucleus dentatus (body structure)
66183003,Structure of intranasal hair (body structure)|Intranasal hair
312547002,Primary celiac axis branch (body structure)|Primary coeliac axis branch
410766005,Structure of adductor compartment of thigh (body structure)
42275007,Vallecula epiglottica|Vallecula of epiglottis|Structure of vallecula of epiglottis (body structure)
46754003,Entire shaft of twelfth rib (body structure)|Shaft of twelfth rib
196242000,Entire lymphatics of thymus and mediastinum (body structure)|Entire lymphatics of thymus and mediastinum|Lymphatic vessel of thymus and mediastinum|Entire lymphatic vessel of thymus and mediastinum (body structure)|Lymphatics of thymus and mediastinum|Lymphatic of thymus and mediastinum
40659005,Structure of arch of cricoid cartilage (body structure)|Arch of cricoid cartilage
362320005,Entire tela choroidea of third ventricle (body structure)
361347003,Entire nasal passage (body structure)|Nasal passage
362602007,Entire right half of body (body structure)
52427009,"""Periduodenal tissue"
5625000,Structure of navicular facet of intermediate cuneiform bone (body structure)|Navicular facet of intermediate cuneiform bone
110594003,Distolingual groove of tooth (body structure)
303952000,Sacral spinal cerebrospinal fluid pathway (body structure)
303338007,Peritonsillar tissue|Entire peritonsillar tissue (body structure)
280557000,Postseptal orbital space (body structure)
49549006,Structure of visual system (body structure)|Visual system structure|Visual system|Visual system structure (body structure)|Visual structure|Visual structure (body structure)
278789003,Root of brachial plexus (body structure)
3120008,"""Pleural membrane structure|Pleura|Pleura"
0,XU2f6
279128007,Entire anteromedial nucleus of thalamus (body structure)|Anteromedial nucleus of thalamus|Nucleus anteromedialis (body structure)|Nucleus anteromedialis
280014002,Epiphysis of ulnar styloid|Distal ulnar epiphysis (body structure)
280721008,Posterior vertebral element (body structure)
2954001,"""Deciduous supernumerary tooth"
368732000,Structure of fungiform papillae of tongue (body structure)|Fungiform papillae of tongue
263380003,Capsule of elbow joint (body structure)
127931000,Retrotracheal lymph node (mediastinal) (body structure)
264165006,Pulmonary venous pathway (body structure)
245224003,Tendon of dorsal interosseus of foot (body structure)
362322002,Entire right cerebral hemisphere (body structure)
51761005,Structure of transverse ligament of perineum (body structure)|Transverse ligament of perineum
6074008,Structure of capsule of temporomandibular joint (body structure)|Capsule of temporomandibular joint
91207004,"""Eustachian tube"
279764002,Anterior semicircular canal|Entire anterior semicircular canal (body structure)|Superior semicircular canal
368273003,Entire subcutaneous tissue of dorsal surface of ring finger (body structure)|Subcutaneous tissue of dorsal surface of ring finger
280386003,Inframammary skin crease (body structure)|Submammary skin crease
85338005,Palpebral part of orbicularis oculi muscle|Structure of palpebral part of orbicularis oculi muscle (body structure)
368772009,Skin of lateral canthus|Entire skin of lateral canthus (body structure)
300630005,Cuticle of nail|Entire cuticle of nail (body structure)
244589000,Ligament of axis (body structure)
38387009,External nasal branch anterior ethmoidal nerve|Structure of external nasal branch anterior ethmoidal nerve (body structure)
314258009,Osseous external auditory canal structure (body structure)|Osseous portion of auditory canal
279746009,Opening of anterior semicircular canal (body structure)
243079002,Structure of interosseous ligaments of ankle (body structure)|Interosseous ligament of ankle
279337001,Cerebral sulcus (body structure)
361989001,LLL - Lower lobe of left lung|Entire left lower lobe of lung (body structure)
368649000,Entire anterior mallear fold of tympanic membrane (body structure)|Anterior mallear fold of tympanic membrane
180053007,Mylopharyngeal part of superior constrictor pharyngeus muscle|Entire mylopharyngeal part of superior constrictor pharyngeus muscle (body structure)
110580004,Structure of lingual cusp (body structure)|Lingual cusp
58471003,"""Renal tubule structure (body structure)|Renal tubule"
67260002,Trigeminal nerve mesencephalic tract|Structure of trigeminal nerve mesencephalic tract (body structure)
59310001,Parotid plexus of facial nerve|Structure of parotid plexus of facial nerve (body structure)
280205004,Superior ramus of oculomotor nerve (body structure)|Superior ramus of oculomotor nerve|Oculomotor nerve superior division|Superior branch of oculomotor nerve|Entire superior branch of oculomotor nerve (body structure)
3336003,Haversian canal (body structure)
78094009,"""Parasympathetic ganglion"
279969002,Right triangular ligament of liver|Entire right triangular ligament (body structure)
245383008,Uncinate process of pancreas|Entire uncinate process of pancreas (body structure)
32781002,Medial root of optic tract|Structure of medial root of optic tract (body structure)
245415005,Region of stomach (body structure)
272639005,Ulnar nerve region (body structure)
367586008,Metatarsal joint|Structure of metatarsal joint (body structure)
225483002,Entire capsule of metatarsophalangeal joint of fourth toe (body structure)|Capsule of metatarsophalangeal joint of fourth toe
362114003,Entire cementum (body structure)
66480008,Structure of left forearm (body structure)|Left forearm
63521004,Subdural space of occipital region|Structure of subdural space of occipital region (body structure)|Subdural space of occipital region (body structure)
46463002,Structure of median raphe of pons (body structure)|Median raphe of pons
263798002,Entire proximal portion of ileum (body structure)|Proximal portion of ileum
31934006,Structure of acromion (body structure)|Acromion
244229003,Right aortic arch (body structure)
368752004,Entire lobule of parotid gland (body structure)|Lobule of parotid gland
1893007,"""Joint of upper extremity|Joint structure of shoulder girdle or upper limb (body structure)|Joint of upper extremity"
27295003,Structure of myocardium of right atrium (body structure)|Myocardium of right atrium
79208000,Structure of glandular branch of facial artery (body structure)|Glandular branch of facial artery|Glandular branches of facial artery
XU4qg,119277005
305051007,Articular cartilage of lunate (body structure)
22688005,"""Skeletal muscle structure of head (body structure)|Muscle of head"
232725006,Talonavicular ligament|Entire talonavicular ligament (body structure)
27883009,"""Bill|Beak (body structure)|Beak structure|Beak"
244426007,Anterior fossa meninges (body structure)
0,XS0ej
52131005,Structure of anterior floor of mouth (body structure)|Anterior floor of mouth
392406005,Pupil structure (body structure)
280843006,T6 vertebral body|Entire body of sixth thoracic vertebra (body structure)
368055009,Clavicular part of pectoralis major muscle|Entire clavicular part of pectoralis major muscle (body structure)
75002003,"""Body of lumbar vertebra|Structure of body of lumbar vertebra (body structure)|Body of lumbar vertebra"
70658005,Structure of pedicle of fourth thoracic vertebra (body structure)|Pedicle of fourth thoracic vertebra
362897009,Duct (organ part) (body structure)
89008001,Structure of distal nail groove (body structure)|Distal nail groove
362023002,Entire right atrioventricular ostium (body structure)
10915005,"""Autonomic plexus structure (body structure)|Autonomic plexus"
280609000,Entire greater sciatic foramen (body structure)|Greater sciatic foramen
119263007,Eye part (body structure)
22354008,Structure of cerebral portion of internal carotid artery (body structure)|Cerebral portion of internal carotid artery
245175008,Tendon of quadriceps muscle|Entire quadriceps tendon (body structure)
360793006,Capsule of tibiofibular joint (body structure)
181879009,T12/L1 zygapophysial joint|T12/L1 facet joint (body structure)|Thoracolumbar zygapophysial joint
367906000,Crest of head of second rib|Structure of crest of head of second rib (body structure)
74436006,"""Skin of medial surface of toe|Skin of medial surface of toe"
48536008,"""Ligament of liver|Ligamentum hepatis|Entire ligament of liver (body structure)|Ligaments of liver"
48362000,Drainage angle|Iridocorneal angle|Anterior chamber angle|Structure of iridocorneal angle (body structure)
58197000,Peripheral nerve non myelinated nerve fibre|Peripheral nerve non myelinated nerve fiber (body structure)
368065003,Entire umbilical ring (body structure)|Umbilical ring
6739000,Structure of chorda tympani (body structure)|Chorda tympani
264543000,Entire ostium appendicis vermiformis (body structure)|Ostium appendicis vermiformis
19862009,Structure of first cuneiform facet of intermediate cuneiform bone (body structure)|First cuneiform facet of intermediate cuneiform bone
314260006,Type of bronchiole|Bronchiole subdivision (body structure)
22448008,Upper border of twelfth rib|Dorsal border of twelfth rib|Upper surface of twelfth rib|Entire upper border of twelfth rib (body structure)|Dorsal surface of twelfth rib
81686004,Vestibular nerve|Vestibular root of acoustic nerve|Vestibular division of vestibulocochlear nerve|Vestibular nerve structure (body structure)|Vestibular root of eighth cranial nerve
8598002,"""Eighth cranial nerve"
2031008,Spinal cord ventral median fissure|Structure of anterior median fissure of spinal cord (body structure)|Spinal cord ventral medial sulcus|Spinal cord ventral medial sulcus (body structure)
416912002,Structure of left hemidiaphragm (body structure)
233921001,Mahaim fibre|Mahaim fiber (body structure)
22507008,"""Articular process of fourteenth thoracic vertebra (body structure)|Articular process of fourteenth thoracic vertebra"
50023008,Structure of Darkschevitsch nucleus (body structure)|Darkschevitsch nucleus|Precommissural nucleus
68906001,Dorsal venous network of foot|Structure of dorsal venous network of foot (body structure)
245552008,Upper left quadrant of dental arch (body structure)
80447000,"""Aqueduct of Sylvius|Iter of Sylvius|Structure of aqueduct of Sylvius|Structure of aqueduct of Sylvius (body structure)|Aqueduct|Cerebral aqueduct|Aqueduct of Sylvius"
314626006,Tibial epiphysis (body structure)
263347005,Entire splenic fossa of omental sac (body structure)|Splenic fossa
368079006,Entire superficial epigastric artery (body structure)|Superficial epigastric artery
110604002,Oesophago-gastric mucosal junction|Z line of oesophagus|Z line of esophagus|Esophago-gastric mucosal junction (body structure)|Zigzag line
332013001,Entire subfascial bursa (body structure)|Subfascial bursa
19306000,Skin structure of anterior axillary fold (body structure)|Skin of anterior axillary fold
14892003,Lateral funiculus structure (body structure)|Lateral funiculus
118969007,Respiratory system subdivision (body structure)
244581002,Extracapsular ligament of temporomandibular joint (body structure)
368331009,Flexor tendon of middle finger|Entire flexor tendon of third finger (body structure)
9609000,Structure of posterior process of nasal septal cartilage (body structure)|Posterior process of nasal septal cartilage
128594000,Low right atrium|Structure of low right atrium (body structure)
35333002,Tubercle of first rib|Tubercle of first rib structure (body structure)
14559000,Apex of left lung|Structure of apex of left lung (body structure)
55418004,Tail of helix|Structure of tail of helix (body structure)
7829005,Structure of anterior surface of manubrium (body structure)|Anterior surface of manubrium
25447008,Structure of posterior mediastinal lymph node (body structure)|Posterior mediastinal lymph node
55196005,Structure of plantar venous arch (body structure)|Plantar venous arch
427580000,Bone tissue of sphenoid bone (body structure)
368071009,Skin of umbilical region|Entire skin of umbilical region (body structure)
426219002,Bone tissue of wormian bone (body structure)
40529008,Nucleus paracentralis|Paracentral nucleus of thalamus (body structure)|Paracentral nucleus of thalamus|Structure of paracentral nucleus of thalamus (body structure)
82148007,Shaft of fifteenth rib (body structure)
38335005,"""Cerebellar folium|Cerebellar folium"
245771008,Buccal attached gingivae (body structure)
56746008,Brachium of superior colliculus|Structure of superior brachium of corpora quadrigemina (body structure)|Superior brachium of corpora quadrigemina
318733008,Entire cuticular layer of hair (body structure)|Cuticular layer of hair
148369008,Structure of ascending palatine artery (body structure)|Ascending palatine artery
367954008,Structure of non-articular part of tubercle of twelfth rib (body structure)|Non-articular part of tubercle of twelfth rib
16991009,"""Intercostal veins"
48459004,Frontal operculum|Frontal operculum structure (body structure)
69276004,Structure of anulus fibrosus of intervertebral disc of sixth thoracic vertebra (body structure)|Anulus fibrosus of intervertebral disc of sixth thoracic vertebra
38524004,Cervical spinal cord white matter|Structure of cervical spinal cord white matter (body structure)
63299006,Medial intermuscular brachial septum|Structure of medial intermuscular brachial septum (body structure)
19486004,Structure of renal surface of spleen (body structure)|Renal surface of spleen
297261005,Thyroid and parathyroid structures|Thyroid and/or parathyroid structures (body structure)|Thyroid and parathyroid structures (body structure)
245795005,Lower alveolar ridge|Alveolar ridge of mandible|Entire lower alveolar ridge (body structure)
368242002,Structure of palmar intercarpal ligaments (body structure)|Palmar intercarpal ligament
113310009,Structure of anterior lumbosacral spinal cord nerve root (body structure)|Anterior lumbosacral spinal cord nerve root
78752003,Sternohyoid muscle|Structure of sternohyoid muscle (body structure)
21814001,"""Cardiac ventricular structure (body structure)|Ventricle"
